src,dst,edge_type,weight
GENE30,HP:0000011,gene_hpo,1.0
GENE23,HP:0000011,gene_hpo,1.0
GENE56,HP:0000011,gene_hpo,1.0
GENE114,HP:0000012,gene_hpo,1.0
GENE161,HP:0000012,gene_hpo,1.0
GENE138,HP:0000012,gene_hpo,1.0
GENE192,HP:0000012,gene_hpo,1.0
GENE97,HP:0000012,gene_hpo,1.0
GENE296,HP:0000012,gene_hpo,1.0
GENE293,HP:0000012,gene_hpo,1.0
GENE77,HP:0000012,gene_hpo,1.0
GENE149,HP:0000012,gene_hpo,1.0
GENE110,HP:0000012,gene_hpo,1.0
GENE270,HP:0000012,gene_hpo,1.0
GENE48,HP:0000012,gene_hpo,1.0
GENE21,HP:0000012,gene_hpo,1.0
GENE203,HP:0000012,gene_hpo,1.0
GENE112,HP:0000012,gene_hpo,1.0
GENE21,HP:0000013,gene_hpo,1.0
GENE266,HP:0000013,gene_hpo,1.0
GENE194,HP:0000013,gene_hpo,1.0
GENE193,HP:0000013,gene_hpo,1.0
GENE231,HP:0000013,gene_hpo,1.0
GENE236,HP:0000013,gene_hpo,1.0
GENE81,HP:0000013,gene_hpo,1.0
GENE80,HP:0000013,gene_hpo,1.0
GENE17,HP:0000013,gene_hpo,1.0
GENE206,HP:0000013,gene_hpo,1.0
GENE291,HP:0000013,gene_hpo,1.0
GENE163,HP:0000013,gene_hpo,1.0
GENE218,HP:0000013,gene_hpo,1.0
GENE42,HP:0000013,gene_hpo,1.0
GENE175,HP:0000013,gene_hpo,1.0
GENE271,HP:0000014,gene_hpo,1.0
GENE256,HP:0000014,gene_hpo,1.0
GENE138,HP:0000014,gene_hpo,1.0
GENE295,HP:0000014,gene_hpo,1.0
GENE52,HP:0000014,gene_hpo,1.0
GENE44,HP:0000014,gene_hpo,1.0
GENE103,HP:0000014,gene_hpo,1.0
GENE92,HP:0000014,gene_hpo,1.0
GENE66,HP:0000014,gene_hpo,1.0
GENE286,HP:0000014,gene_hpo,1.0
GENE178,HP:0000014,gene_hpo,1.0
GENE49,HP:0000014,gene_hpo,1.0
GENE220,HP:0000014,gene_hpo,1.0
GENE98,HP:0000014,gene_hpo,1.0
GENE175,HP:0000014,gene_hpo,1.0
GENE41,HP:0000015,gene_hpo,1.0
GENE111,HP:0000015,gene_hpo,1.0
GENE232,HP:0000015,gene_hpo,1.0
GENE159,HP:0000015,gene_hpo,1.0
GENE136,HP:0000015,gene_hpo,1.0
GENE1,HP:0000015,gene_hpo,1.0
GENE148,HP:0000015,gene_hpo,1.0
GENE76,HP:0000015,gene_hpo,1.0
GENE233,HP:0000015,gene_hpo,1.0
GENE29,HP:0000015,gene_hpo,1.0
GENE38,HP:0000015,gene_hpo,1.0
GENE270,HP:0000015,gene_hpo,1.0
GENE147,HP:0000015,gene_hpo,1.0
GENE219,HP:0000015,gene_hpo,1.0
GENE285,HP:0000015,gene_hpo,1.0
GENE279,HP:0000016,gene_hpo,1.0
GENE101,HP:0000016,gene_hpo,1.0
GENE266,HP:0000016,gene_hpo,1.0
GENE155,HP:0000016,gene_hpo,1.0
GENE82,HP:0000016,gene_hpo,1.0
GENE298,HP:0000016,gene_hpo,1.0
GENE212,HP:0000016,gene_hpo,1.0
GENE292,HP:0000016,gene_hpo,1.0
GENE45,HP:0000016,gene_hpo,1.0
GENE32,HP:0000016,gene_hpo,1.0
GENE239,HP:0000016,gene_hpo,1.0
GENE250,HP:0000016,gene_hpo,1.0
GENE129,HP:0000016,gene_hpo,1.0
GENE162,HP:0000016,gene_hpo,1.0
GENE160,HP:0000016,gene_hpo,1.0
GENE102,HP:0000017,gene_hpo,1.0
GENE4,HP:0000017,gene_hpo,1.0
GENE68,HP:0000017,gene_hpo,1.0
GENE177,HP:0000017,gene_hpo,1.0
GENE31,HP:0000017,gene_hpo,1.0
GENE247,HP:0000017,gene_hpo,1.0
GENE253,HP:0000017,gene_hpo,1.0
GENE74,HP:0000017,gene_hpo,1.0
GENE170,HP:0000017,gene_hpo,1.0
GENE156,HP:0000017,gene_hpo,1.0
GENE219,HP:0000017,gene_hpo,1.0
GENE223,HP:0000017,gene_hpo,1.0
GENE173,HP:0000017,gene_hpo,1.0
GENE222,HP:0000017,gene_hpo,1.0
GENE194,HP:0000017,gene_hpo,1.0
GENE68,HP:0000018,gene_hpo,1.0
GENE154,HP:0000018,gene_hpo,1.0
GENE233,HP:0000018,gene_hpo,1.0
GENE232,HP:0000018,gene_hpo,1.0
GENE76,HP:0000018,gene_hpo,1.0
GENE192,HP:0000018,gene_hpo,1.0
GENE266,HP:0000018,gene_hpo,1.0
GENE276,HP:0000018,gene_hpo,1.0
GENE243,HP:0000018,gene_hpo,1.0
GENE100,HP:0000018,gene_hpo,1.0
GENE29,HP:0000018,gene_hpo,1.0
GENE157,HP:0000018,gene_hpo,1.0
GENE99,HP:0000018,gene_hpo,1.0
GENE228,HP:0000018,gene_hpo,1.0
GENE231,HP:0000018,gene_hpo,1.0
GENE39,HP:0000019,gene_hpo,1.0
GENE102,HP:0000019,gene_hpo,1.0
GENE233,HP:0000019,gene_hpo,1.0
GENE298,HP:0000019,gene_hpo,1.0
GENE9,HP:0000019,gene_hpo,1.0
GENE201,HP:0000019,gene_hpo,1.0
GENE282,HP:0000019,gene_hpo,1.0
GENE265,HP:0000019,gene_hpo,1.0
GENE286,HP:0000019,gene_hpo,1.0
GENE209,HP:0000019,gene_hpo,1.0
GENE13,HP:0000019,gene_hpo,1.0
GENE249,HP:0000019,gene_hpo,1.0
GENE263,HP:0000019,gene_hpo,1.0
GENE213,HP:0000019,gene_hpo,1.0
GENE248,HP:0000019,gene_hpo,1.0
GENE40,HP:0000020,gene_hpo,1.0
GENE8,HP:0000020,gene_hpo,1.0
GENE195,HP:0000020,gene_hpo,1.0
GENE289,HP:0000020,gene_hpo,1.0
GENE46,HP:0000020,gene_hpo,1.0
GENE251,HP:0000020,gene_hpo,1.0
GENE116,HP:0000020,gene_hpo,1.0
GENE217,HP:0000020,gene_hpo,1.0
GENE239,HP:0000020,gene_hpo,1.0
GENE14,HP:0000020,gene_hpo,1.0
GENE31,HP:0000020,gene_hpo,1.0
GENE259,HP:0000020,gene_hpo,1.0
GENE65,HP:0000020,gene_hpo,1.0
GENE241,HP:0000020,gene_hpo,1.0
GENE240,HP:0000020,gene_hpo,1.0
GENE284,HP:0000021,gene_hpo,1.0
GENE56,HP:0000021,gene_hpo,1.0
GENE0,HP:0000021,gene_hpo,1.0
GENE88,HP:0000021,gene_hpo,1.0
GENE228,HP:0000021,gene_hpo,1.0
GENE125,HP:0000021,gene_hpo,1.0
GENE41,HP:0000021,gene_hpo,1.0
GENE150,HP:0000021,gene_hpo,1.0
GENE274,HP:0000021,gene_hpo,1.0
GENE39,HP:0000021,gene_hpo,1.0
GENE214,HP:0000021,gene_hpo,1.0
GENE216,HP:0000021,gene_hpo,1.0
GENE248,HP:0000021,gene_hpo,1.0
GENE266,HP:0000021,gene_hpo,1.0
GENE198,HP:0000021,gene_hpo,1.0
GENE264,HP:0000022,gene_hpo,1.0
GENE13,HP:0000022,gene_hpo,1.0
GENE69,HP:0000022,gene_hpo,1.0
GENE230,HP:0000022,gene_hpo,1.0
GENE145,HP:0000022,gene_hpo,1.0
GENE80,HP:0000022,gene_hpo,1.0
GENE187,HP:0000022,gene_hpo,1.0
GENE259,HP:0000022,gene_hpo,1.0
GENE127,HP:0000022,gene_hpo,1.0
GENE58,HP:0000022,gene_hpo,1.0
GENE52,HP:0000022,gene_hpo,1.0
GENE147,HP:0000022,gene_hpo,1.0
GENE63,HP:0000022,gene_hpo,1.0
GENE168,HP:0000022,gene_hpo,1.0
GENE2,HP:0000022,gene_hpo,1.0
GENE207,HP:0000023,gene_hpo,1.0
GENE241,HP:0000023,gene_hpo,1.0
GENE13,HP:0000023,gene_hpo,1.0
GENE6,HP:0000023,gene_hpo,1.0
GENE110,HP:0000023,gene_hpo,1.0
GENE146,HP:0000023,gene_hpo,1.0
GENE102,HP:0000023,gene_hpo,1.0
GENE14,HP:0000023,gene_hpo,1.0
GENE291,HP:0000023,gene_hpo,1.0
GENE40,HP:0000023,gene_hpo,1.0
GENE152,HP:0000023,gene_hpo,1.0
GENE43,HP:0000023,gene_hpo,1.0
GENE235,HP:0000023,gene_hpo,1.0
GENE174,HP:0000023,gene_hpo,1.0
GENE75,HP:0000023,gene_hpo,1.0
GENE58,HP:0000024,gene_hpo,1.0
GENE86,HP:0000024,gene_hpo,1.0
GENE282,HP:0000024,gene_hpo,1.0
GENE215,HP:0000024,gene_hpo,1.0
GENE253,HP:0000024,gene_hpo,1.0
GENE270,HP:0000024,gene_hpo,1.0
GENE273,HP:0000024,gene_hpo,1.0
GENE252,HP:0000024,gene_hpo,1.0
GENE37,HP:0000024,gene_hpo,1.0
GENE239,HP:0000024,gene_hpo,1.0
GENE164,HP:0000024,gene_hpo,1.0
GENE40,HP:0000024,gene_hpo,1.0
GENE202,HP:0000024,gene_hpo,1.0
GENE297,HP:0000024,gene_hpo,1.0
GENE208,HP:0000024,gene_hpo,1.0
GENE230,HP:0000025,gene_hpo,1.0
GENE247,HP:0000025,gene_hpo,1.0
GENE246,HP:0000025,gene_hpo,1.0
GENE215,HP:0000025,gene_hpo,1.0
GENE297,HP:0000025,gene_hpo,1.0
GENE65,HP:0000025,gene_hpo,1.0
GENE92,HP:0000025,gene_hpo,1.0
GENE9,HP:0000025,gene_hpo,1.0
GENE264,HP:0000025,gene_hpo,1.0
GENE197,HP:0000025,gene_hpo,1.0
GENE8,HP:0000025,gene_hpo,1.0
GENE25,HP:0000025,gene_hpo,1.0
GENE59,HP:0000025,gene_hpo,1.0
GENE17,HP:0000025,gene_hpo,1.0
GENE258,HP:0000025,gene_hpo,1.0
GENE155,HP:0000026,gene_hpo,1.0
GENE249,HP:0000026,gene_hpo,1.0
GENE180,HP:0000026,gene_hpo,1.0
GENE167,HP:0000026,gene_hpo,1.0
GENE23,HP:0000026,gene_hpo,1.0
GENE62,HP:0000026,gene_hpo,1.0
GENE211,HP:0000026,gene_hpo,1.0
GENE274,HP:0000026,gene_hpo,1.0
GENE286,HP:0000026,gene_hpo,1.0
GENE245,HP:0000026,gene_hpo,1.0
GENE270,HP:0000026,gene_hpo,1.0
GENE278,HP:0000026,gene_hpo,1.0
GENE290,HP:0000026,gene_hpo,1.0
GENE40,HP:0000026,gene_hpo,1.0
GENE262,HP:0000026,gene_hpo,1.0
GENE56,HP:0000027,gene_hpo,1.0
GENE212,HP:0000027,gene_hpo,1.0
GENE260,HP:0000027,gene_hpo,1.0
GENE34,HP:0000027,gene_hpo,1.0
GENE255,HP:0000027,gene_hpo,1.0
GENE178,HP:0000027,gene_hpo,1.0
GENE30,HP:0000027,gene_hpo,1.0
GENE132,HP:0000027,gene_hpo,1.0
GENE269,HP:0000027,gene_hpo,1.0
GENE296,HP:0000027,gene_hpo,1.0
GENE53,HP:0000027,gene_hpo,1.0
GENE81,HP:0000027,gene_hpo,1.0
GENE245,HP:0000027,gene_hpo,1.0
GENE92,HP:0000027,gene_hpo,1.0
GENE200,HP:0000027,gene_hpo,1.0
GENE294,HP:0000028,gene_hpo,1.0
GENE264,HP:0000028,gene_hpo,1.0
GENE147,HP:0000028,gene_hpo,1.0
GENE238,HP:0000028,gene_hpo,1.0
GENE159,HP:0000028,gene_hpo,1.0
GENE59,HP:0000028,gene_hpo,1.0
GENE46,HP:0000028,gene_hpo,1.0
GENE45,HP:0000028,gene_hpo,1.0
GENE89,HP:0000028,gene_hpo,1.0
GENE101,HP:0000028,gene_hpo,1.0
GENE123,HP:0000028,gene_hpo,1.0
GENE275,HP:0000028,gene_hpo,1.0
GENE43,HP:0000028,gene_hpo,1.0
GENE250,HP:0000028,gene_hpo,1.0
GENE241,HP:0000028,gene_hpo,1.0
GENE12,HP:0000029,gene_hpo,1.0
GENE81,HP:0000029,gene_hpo,1.0
GENE240,HP:0000029,gene_hpo,1.0
GENE277,HP:0000029,gene_hpo,1.0
GENE53,HP:0000029,gene_hpo,1.0
GENE18,HP:0000029,gene_hpo,1.0
GENE148,HP:0000029,gene_hpo,1.0
GENE294,HP:0000029,gene_hpo,1.0
GENE228,HP:0000029,gene_hpo,1.0
GENE0,HP:0000029,gene_hpo,1.0
GENE283,HP:0000029,gene_hpo,1.0
GENE216,HP:0000029,gene_hpo,1.0
GENE79,HP:0000029,gene_hpo,1.0
GENE252,HP:0000029,gene_hpo,1.0
GENE68,HP:0000029,gene_hpo,1.0
