,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
GENE161,-0.003755934026674956,-0.007387236609515641,-0.0027229427639170836,-0.0026622561280243546,0.017405036178365623,-0.007246437418129923,-0.007083813038875971,0.022303364140000125,-0.00027201892675901866,-0.0008825590271771132,-0.01868399383368627,0.02059146192872645,0.0011594198448569844,0.0017613537220962983,0.003258894132466392,-0.005771046320926553,-0.0010066369699216467,0.007603039394807859,0.0004296833409436222,0.0026438183118612196,0.02091263525839098,0.003090399299534199,-0.0029171092689325327,-0.0015095784071393295,-0.055800084979610996,-0.014879901973963354,0.042719029634409156,0.02041414977346164,0.039539864045973316,-0.002593779775182706,0.015663764073014202,-0.00836417710525478,0.024754488447607567,-0.018660960117982007,0.030815026032486675,-0.046623346524205696,0.009843729184774318,0.036986237347742125,-0.0018943980709334612,-8.551599631288015e-05,0.005219295484037914,0.018851443231086614,0.04090173268468788,-0.007713456281497065,-0.015035477212230417,0.015985598271185994,-0.052672595280292334,-0.01723949064471396,0.005342814551412529,-0.005682898920236994,0.007246208971823139,0.008058234257987022,-0.047725671894671515,0.009488191215773396,-0.000373760106389817,0.0005997889964991884,0.002175450615793564,-0.025948541001045055,0.0045421324715951535,-0.010228777034266879,0.0021173063557928776,-0.009716574420405213,-0.05068116199007987,0.020327966589227208
GENE162,-0.0021323658627407293,-0.004193974402703998,0.018564128601665567,0.018150387068775496,0.061441520509084184,-0.02558064968559212,-0.01008725893133351,0.03175970453840504,-0.002391610325190315,-0.007759523600549749,-0.02199327906442048,0.024238595483068153,0.012947007222208201,0.019668681247781098,0.0013747193524364396,-0.002434435958550241,0.0002504853477153072,-0.0018918935260732977,0.0004925601877866285,0.0030306961431304335,-0.010000057643093783,-0.0014777750749091108,0.017636774367807716,0.00912687571932356,0.007255022737744958,0.0019346570385327178,0.0010088915645517888,0.0004821191792092201,-0.03461244023003338,0.0022705451726885164,0.0030267784742754144,-0.0016162469697064456,-0.02309668538981726,0.017411239413376835,-0.015826548371491934,0.023945676639322705,0.0168511399905542,0.06331546221676321,-0.030326173884267962,-0.001368969391319282,-0.00834476870464411,-0.03014026203215273,-0.021385968649844527,0.004033074478524911,0.001096405327977817,-0.0011656893138849648,-0.004778694802336644,-0.0015640441466836321,-0.03700200413395065,0.03935728019679397,-0.008297656348807064,-0.009227509020367602,-0.022864266488550517,0.004545573144167397,0.028294047087396645,-0.04540468021955005,2.1772943465169577e-05,-0.00025970532822931845,-0.0035297335975032523,0.007948878238362597,-0.006145611788265419,0.028202954256581505,-0.05058750083871697,0.02029039955878
GENE163,-0.00854653282961853,-0.016809469962729237,-0.007534937273348418,-0.007367004990363494,-0.01880225942449665,0.007828159323703053,-0.00683915028682031,0.021533044197809447,-0.0039626394793017385,-0.012856690839738468,0.018243922885616933,-0.020106463686178147,-0.0009184805282709843,-0.0013953263818275556,0.007874309728710126,-0.013944302681381953,-0.0032147199486451047,0.0242804935077189,-0.0015195400385503133,-0.009349647511828584,-0.0019487523603876759,-0.0002879801065288678,-0.02593615327137117,-0.013421731355661493,-0.018154310026489096,-0.004841110075330454,-0.0029432093735270474,-0.0014064719512610748,-0.021463512161803852,0.0014079872324522008,0.04214291422556297,-0.022503581940525468,-0.07630374099687622,0.057520924765185596,0.008725322360599155,-0.013201472798522147,-0.009776608813653465,-0.036734043292971516,0.011725037971705479,0.0005292859612473316,-0.005938942071866317,-0.021450716799401075,-0.010030894448317718,0.0018916769709461734,-0.01740816428421437,0.018508220055691242,0.007635206289862963,0.0024989668100477065,0.008980630145711781,-0.009552271161016266,0.023049170567785295,0.025632108680517254,-0.02761122046096611,0.005489300182356957,0.004756157787480707,-0.007632411960977206,0.003130366216957492,-0.03733867160177712,-0.011702206755439893,0.026353098342869353,0.0013212995022141498,-0.006063602893262128,-0.051744330125398974,0.020754398136667525
GENE164,-0.005070455813315489,-0.009972661006565922,-0.026536054345350717,-0.025944641301556718,-0.0026710245341369297,0.0011120581382629796,0.005167699038225992,-0.016270484946870736,-0.012172576953235198,-0.039493640395032975,-0.03751876814342108,0.041349097666960447,-0.0207993798408995,-0.031597755776364644,0.020382062265886455,-0.03609378539810661,-0.007278784652527566,0.05497601231929161,-0.002650291853575385,-0.016307102153124274,-0.013179400105288005,-0.0019476076711722637,0.016911446935598783,0.008751525148321592,0.03460059265154916,0.00922674987115543,-0.03985808035149978,-0.019046987465343085,0.00906358141251234,-0.000594562847538542,-0.008897999758734891,0.004751376841328652,-0.031171412199137827,0.023498303392549644,0.0103849366934863,-0.015712480709310337,0.004696911761628327,0.017647894406288358,0.0006106745407866805,2.7566773097987388e-05,0.012270147373051347,0.04431823937685183,0.027810458995398017,-0.005244637465191481,-0.010161881872836969,0.010804030959941303,-0.005033133930633748,-0.001647320866744045,-0.00922273401986129,0.009809785591238459,-0.00772888722480819,-0.008595002442414337,0.033097847985998116,-0.006580079400764087,-0.009829797379548958,0.01577430069522342,0.0013166787878311711,-0.01570520298792326,0.01058839350632551,-0.0238448167253141,-0.006039525685956228,0.02771611232875374,-0.05144198736828858,0.020633129933183704
GENE165,-0.003773816724661806,-0.007422408612087359,-0.0022617886045235296,-0.0022113797809052357,0.0010999437250866404,-0.00045795212866106983,0.0023215655169461584,-0.007309442078038287,-0.0001906708543012667,-0.0006186271142521972,-0.003442733538656078,0.0037942057369003603,-0.009844597707072137,-0.014955599467102924,0.006935432536120655,-0.012281682311448267,0.0007899865412028922,-0.005966697998981416,0.0009860868995301127,0.006067339255789086,-0.006796056344776461,-0.0010042984783117676,-0.0016599729814113838,-0.0008590214277749054,0.006217632268462206,0.0016580218237781722,-0.004892873845103498,-0.002338158435512286,-0.009685312586984015,0.0006353478574235531,0.01777923742433199,-0.009493803016967929,0.00903349642235479,-0.006809824279756898,0.00026529217187821195,-0.00040138888237796044,0.0023640143467188704,0.0088824056493189,-0.0016407020047194427,-7.406377188612778e-05,-0.0014947788308991253,-0.005398954391431609,-0.007325152235292425,0.0013814143757140461,-0.002541572916720376,0.002702179854362795,-0.0036109133762992542,-0.0011818348239406513,0.0014500988229436708,-0.0015424014732020141,0.003715916056562254,0.0041323293577690155,-0.004161601648891382,0.0008273549777508722,-0.0024804448422826894,0.003980477042333156,0.0006059384886408426,-0.00722756913094614,-0.000770988691922958,0.0017362486618213123,0.0001761985834577172,-0.0008085965662229919,-0.04868547695894662,0.019527507068519544
GENE166,-0.004494854595734343,-0.008840558483785092,-0.0022537593726860337,-0.0022035294977681965,0.001065735698937316,-0.00044370991059564904,0.0023192318669534107,-0.00730209458802438,-0.00019464788577404205,-0.000631530499577172,-0.003443037097566776,0.003794540286451622,-0.009782207656779248,-0.014860818488674248,0.00689777161736199,-0.012214990084634416,0.0007828222697187979,-0.0059125868944261304,0.0009823182181857692,0.006044150763705889,-0.006738154347623751,-0.000995741914816473,-0.0016593698691603992,-0.0008587093224859929,0.006180193969759241,0.001648038358430841,-0.004875572760273072,-0.002329890763236157,-0.009634380393003744,0.0006320067509772071,0.017686418267934188,-0.009444239204639522,0.008985310214042386,-0.0067734995173422945,0.0002607492193730723,-0.0003945153639630558,0.002354059174644471,0.008845000683145024,-0.0016425395150896302,-7.414671988552244e-05,-0.0014837783039505024,-0.0053592218624115145,-0.00728519834650729,0.0013738796686444058,-0.0025426209530076656,0.002703294118102199,-0.00359976339810436,-0.0011781854889542714,0.0014409560258254641,-0.001532676712709014,0.003699465668187565,0.00411403550457301,-0.004137419163105248,0.0008225473335605934,-0.0024582903016370913,0.0039449246934479916,0.0006024530791713057,-0.007185995541608311,-0.0007694313267547767,0.0017327415115640519,0.0001743640868817147,-0.0008001778400165021,-0.04844761520648391,0.019432101881127345
GENE167,-0.003909444850849367,-0.007689164378279469,0.0009247943344286928,0.0009041833036745226,0.002695758114781741,-0.0011223557522657206,-0.004482020867388642,0.014111629279294366,0.010449837623626952,0.03390425305007141,-0.020561919700907504,0.022661107173958035,0.01556884284489735,0.023651690468497865,-0.013890070753989242,0.024597375202710017,0.00653702136497625,-0.04937354026095855,-0.00459887085226061,-0.02829660313661478,-0.009361314121650128,-0.0013833836934852774,0.04712348082520997,0.024385987141654148,-0.011721649008484115,-0.0031257477167493538,-0.020096091556178645,-0.009603322603530917,-0.03199632414542207,0.002098930293539355,0.08024589807623497,-0.04284991144855576,0.0018244711134358868,-0.0013753619977350132,0.016053897176967712,-0.024289656947121846,-0.016317426097542723,-0.06131011766164981,-0.00596160916373878,-0.0002691160612375257,0.023352079131396107,0.08434479239958732,-0.00126558715308769,0.00023867084680661513,0.024018515870657155,-0.02553629262037404,-0.014020196764655877,-0.00458874391275208,-0.009486358000754064,0.010090189940284613,0.00240740604750078,0.002677184988769738,0.021839334279977363,-0.0043418095848068595,0.02162570320210855,-0.03470370058343582,-0.00469063922537685,0.05594944025718196,0.001524498727155694,-0.0034331357939499066,0.0031268020154384055,-0.014349271846161634,-0.05525681592037566,0.022163239036949008
GENE168,-0.0032559342099394654,-0.006403828241661714,0.009005007494056094,0.00880431153443301,0.004438084252371807,-0.001847758284534579,-0.0056309385788268895,0.01772899325325594,-0.018635823197124143,-0.060463491226233526,-0.028757674172729588,0.031693574626366655,-0.00675587318960968,-0.01026330749927562,-0.01643897877472722,0.02911113528743014,0.0025736211029092253,-0.019438331014444518,0.009478814526474528,0.05832263211509938,-0.009453003644978057,-0.0013969332646018725,0.02522206615025834,0.013052197546856678,-0.019356033715990543,-0.005161567126715019,-0.02010159986090583,-0.00960595485802329,-0.011517799612971292,0.0007555573700507418,-0.013129871249169034,0.007011122485331294,0.018243692917256263,-0.013752852403076842,0.003638029366320378,-0.00550436347619519,-0.011835843598738377,-0.04447128850627288,-0.02667356853600228,-0.0012040852572552346,-0.01335795560365887,-0.04824726680369387,0.012761897245374316,-0.002406703335284784,-0.0011178120881340159,0.001188448808864889,-0.019593399884412874,-0.006412826863913228,0.029238826446649987,-0.031099955584037463,0.019028295383827755,0.021160645839679307,0.022500897351209852,-0.004473332865086209,-0.001765379464442277,0.0028329807256469767,0.00028222103264514156,-0.003366302127835654,-0.0046437776936473244,0.010457679718077042,-0.008821963553935806,0.04048505553831865,-0.05114335817087859,0.02051335122036142
GENE169,-0.005464847943645895,-0.01074835833324684,-4.055240335217884e-05,-3.9648605825047454e-05,0.023919198229673585,-0.00995855287440458,0.013129759446184561,-0.041339008298463376,-0.0034720083284525273,-0.011264849579447124,0.0002827887527295192,-0.0003116589465577077,0.01622760816269005,0.024652465769722316,0.003398905875979043,-0.006018987562475692,0.003996691928917994,-0.03018665824167346,0.008591486311824674,0.052862949695552185,-0.05252362385344436,-0.007761765476235012,-0.026448393046901903,-0.013686810937237174,0.005315452269722505,0.0014174424420623772,0.003632506037127849,0.0017358662621684304,-0.0203189263059419,0.0013329034223412944,-0.029871064862270088,0.015950628192937417,0.004366123756246708,-0.0032913651783972346,0.0016491897656174298,-0.002495235468744113,0.004528368331800196,0.01701461943681063,-0.015401697800770506,-0.0006952559509829353,0.017990243936625374,0.06497851354111381,0.0065009044459216165,-0.0012259735454331927,0.004585520754163029,-0.004875288732478455,0.045904759086531105,0.01502440995376888,0.011031344022791939,-0.011733518435394183,0.02065112435180325,0.022965332405501863,-0.022107567436268807,0.0043951361777340645,-0.0007082504467839811,0.00113656010228001,0.002470233592749863,-0.02946468064973247,-0.01118393019886228,0.025185951551693165,0.0021574874713806346,-0.00990097040959747,-0.05235379597994801,0.020998851914798528
GENE170,-9.256109035562944e-05,-0.00018205076831370772,-0.03307776936336001,-0.03234056013072484,-0.01437386683709541,0.005984436080691135,0.006727924399691632,-0.02118284982525816,0.01752400603861173,0.05685622653511516,0.003740992201753564,-0.004122913932845641,0.0283324774763887,0.04304179791350817,0.0028483323924728366,-0.005043998824814662,-0.00127026867505293,0.00959422618778595,-0.0016421454444437097,-0.010104031930182061,-0.03992678791557178,-0.005900247189431174,0.023136476611007054,0.011972923291297809,0.011611737563945063,0.0030964382359279607,0.015131661517040332,0.007230969597712634,0.03874922413407393,-0.0025419145029456787,0.009437064967092519,-0.005039228270458613,0.03762655708572981,-0.02836445934400182,-0.05407895388105665,0.08182182951281174,-0.018041400593029062,-0.06778767598072498,0.013523273462395237,0.0006104610331352786,-0.0031402087322226916,-0.011342041628085935,0.03528156050880654,-0.0066535756963066305,-0.03621822758860322,0.03850692785825848,-0.0032294858434924675,-0.001056995401306994,-0.018514240492691077,0.019692721185150492,-0.02152330568656648,-0.023935252199189867,-0.01613775650246824,0.00320829678054473,0.006328685503979803,-0.0101559151517171,0.0051841990035167845,-0.061836568214284855,0.0023548797323491113,-0.005303134568476241,-0.007063321938803227,0.03241443690275922,-0.0542863226701322,0.02177397893336559
GENE171,-0.0015537551151432,-0.0030559526837507355,-0.0021957202964161607,-0.002146783947141171,0.0011689457199940375,-0.0004866805169676717,0.0022635957446612022,-0.007126924423593054,-0.0001608779711832471,-0.0005219648038215726,-0.0033569022949668237,0.0036996118935039846,-0.009720930133794046,-0.014767727626317888,0.006814281734437941,-0.012067141163467224,0.000784569340933392,-0.005925782367736768,0.0009691319911544075,0.005963016623356566,-0.006779456786431333,-0.0010018454510940832,-0.0016202173555195129,-0.0008384482408024991,0.006125509413649213,0.001633455928409378,-0.004801897878721413,-0.00229468373537506,-0.009535646878117249,0.0006255299205625301,0.017522750065714427,-0.009356843236245001,0.008889197160896842,-0.006701045511461201,0.0002981154182562769,-0.0004510506801100389,0.0023155670763952453,0.008700372782972752,-0.0015888227755073646,-7.172186495425554e-05,-0.0014773825544590804,-0.005336121214282547,-0.007217479889108166,0.001361108978350536,-0.002457025311437837,0.0026122895214016188,-0.0035576809753009703,-0.0011644121115392148,0.0014322834917355831,-0.001523452148737937,0.0036586325458080804,0.004068626537360161,-0.004086937857099815,0.0008125113033658043,-0.0024702680713025683,0.003964145938105026,0.0005957223952604277,-0.007105712667725268,-0.0007566803589556084,0.001704026627662164,0.00017585025167649694,-0.0008069980296361893,-0.04786320972940368,0.019197699698024748
GENE172,-0.00691476680506068,-0.01360008406053626,-0.0022539675835396315,-0.0022037330681951126,0.00095318648091033,-0.0003968510097273037,0.0023144954286610808,-0.007287181926244525,-0.00021987881865199237,-0.0007133916694626519,-0.003438447563558056,0.003789482202208376,-0.00961526365456838,-0.014607202474613338,0.0068154133822668035,-0.012069145153708669,0.0007638575254172888,-0.0057693478694894424,0.0009714393759154429,0.005977213836751738,-0.006550224277667902,-0.0009679702375803426,-0.0016551645589878297,-0.0008565331114336859,0.006088852009329797,0.001623680699875365,-0.004828776590320877,-0.002307528269743116,-0.009502723760346804,0.0006233701934347496,0.01742857996044144,-0.009306558040754821,0.00886633527385364,-0.00668381127278009,0.00022139094295412192,-0.00033496602079061843,0.0023344547097498974,0.008771340043152262,-0.0016514932335983067,-7.455090429149521e-05,-0.0014561352770619475,-0.005259378702789942,-0.00717962378465968,0.001353969882095079,-0.0025590774418312616,0.0027207905244732845,-0.0035536659311650506,-0.0011630980066341717,0.0014160325428034073,-0.001506166783646034,0.003650926945376005,0.004060057431277028,-0.004088715360452868,0.0008128646832351885,-0.0023927545860943315,0.0038397566982867797,0.0005947894683051932,-0.007094584815328627,-0.0007628266339687168,0.0017178678965140918,0.0001691906529712373,-0.0007764363273805543,-0.04786181724041182,0.019197141177489913
GENE173,0.002323542917613163,0.00456998477152916,-0.006340290662438429,-0.006198983648576848,-0.031920799192437406,0.013289950754150938,-0.002717318598911485,0.008555469471500175,-0.009957670152728778,-0.03230742723541725,0.01373185500771669,-0.015133754170500596,0.0018316884924947272,0.0027826428521881765,-0.007158386927195649,0.012676503396775386,-7.928491926338866e-05,0.0005988319350357547,0.0028891300394594368,0.017776660567988125,0.02651346156009022,0.003918070679335009,0.044180349891274624,0.022862942751590006,-0.0030334212979775416,-0.0008089057852899486,0.01478685942017125,0.007066198962520114,0.03418694993876725,-0.0022426333895136344,-0.01460436449171031,0.007798476186754739,0.0393970440393474,-0.029699125843001085,-0.020406013348411713,0.030874438675388572,-0.011899161587272866,-0.044709195716871604,0.05728471506945496,0.0025859187452940795,0.010541938648291345,0.03807616537165368,-0.08180904671781689,0.01542796512200293,-0.03805007695496264,0.0404545353502322,0.007172532132194557,0.0023475357523937116,-0.020485813621239288,0.02178979019167914,-0.04331667962402455,-0.048170837060574664,-0.011761740055714473,0.0023383146689924393,0.013130354283732121,-0.021070847008231506,0.005715457318756892,-0.06817336026787943,-0.005903606824993287,0.013294785717604665,-0.003473510079666369,0.015940356999715785,-0.05384753297955074,0.021597982531160072
GENE174,-0.008632469161731233,-0.016978491040884957,0.01366664079474971,0.013362050310962274,0.010267998879441693,-0.004274993198910524,0.005222300950464358,-0.016442398904044957,0.005912312554257006,0.019182359398335843,0.0157009840652052,-0.01730391363324682,-0.0036744904701776463,-0.0055821689573137935,-0.004257018491245946,0.0075385851468034075,-0.0009764495473028556,0.007375036479892627,-0.0003033658419146853,-0.0018665935856080629,0.02346585768201184,0.0034677059704539175,0.04750983064274805,0.024585919776461632,0.04238436599989546,0.011302405928905423,0.008271898831716456,0.003952893666048144,-0.008611771214727644,0.000564924501998593,-0.026278364143567653,0.014032188604768642,-0.011105212794830911,0.008371570008591676,0.014205673681727564,-0.0214932820752691,-0.007139651959218639,-0.026826099843580864,-0.02358020205411838,-0.0010644460120956397,-0.0025228485566017493,-0.009112213801818063,-0.014536713135363505,0.0027414071210803866,-0.02703932578317888,0.028747993388734298,0.03438288799333694,0.011253356185414986,-0.0004872375400711253,0.0005182515065290375,-0.0017148743723299686,-0.0019070467701081625,-0.10372310450586128,0.020620865248732436,-0.04193383101069597,0.06729303098775982,-0.006776893270305757,0.0808340541529944,0.01286832737034801,-0.028979174935648333,-0.005182079626693656,0.023781188871166967,-0.05319077439162276,0.021334559868609503
GENE175,-0.001912075538568942,-0.003760703547602062,-0.016490896367557222,-0.016123361274031404,-0.01574842765246091,0.006556722677736154,-0.00881509254713586,0.027754292487335366,0.0015465737556540522,0.005017822272545132,0.02390776084499397,-0.02634852867234396,0.007842990812599504,0.011914821987407355,-0.004382932355502818,0.007761561013318203,-0.005612166127018588,0.04238819100517542,-0.008501308507967138,-0.052308090555241694,0.05351113011336354,0.007907695848769648,0.0004719807275495335,0.0002442458780969213,-0.011160721128291246,-0.002976168161901835,-0.04180855819492485,-0.019979062635735945,0.003528161212560911,-0.00023144422515159897,0.011776482387443903,-0.00628843641326191,-0.07178537695323275,0.054114794543775074,-0.016024194558753126,0.024244716681284514,-0.0048591561873249966,-0.018257501875622993,-0.0017898245907825086,-8.079539113585812e-05,-0.0025906411201260075,-0.009357072071804858,-0.03174202379614787,0.005986071903733188,0.003643827387680918,-0.003874087929954767,0.002354610935332127,0.0007706529928058461,0.03653126300711222,-0.03885657514411425,0.0647434254758966,0.07199870872865911,-0.03624789645540525,0.0072063306619861885,0.012776970620156187,-0.020503756970180555,0.004738110758420072,-0.05651567559831856,-0.002665586616874157,0.0060028392698896265,0.0051970995028442135,-0.023850116895684254,-0.053475417007191134,0.021448728631753518
GENE176,0.0026309340551724397,0.005174567026885964,0.0193533556994321,0.01892202454322965,0.04035168681703467,-0.016800078450804046,0.0069768077521102706,-0.021966458315052492,0.008682270860529254,0.028169424148667802,0.007448239565079884,-0.00820863798209396,0.01863631692438904,0.02831169944739697,0.0034677649241968496,-0.006140927318945913,-0.0039035748984176505,0.029483353602193542,0.006517679124534776,0.0401029264538096,-0.029461710073431027,-0.0043537529846924845,-0.06688575423248828,-0.034612789932120434,0.06068456660733306,0.016182419843616867,0.03681870344847372,0.017594559920818056,-0.018859057879005426,0.0012371373570911916,-0.052592228251350265,0.02808333357191309,0.024106273942701054,-0.01817230913860259,0.012774094923212877,-0.01932729355835013,-0.00026482934575636447,-0.0009950538921704249,-0.018335657582919978,-0.0008276993364383596,0.021972907256020725,0.07936339588849207,-0.0016459981484327486,0.0003104106824823612,-0.007681303095998064,0.008166699583833509,0.02439263350111691,0.007983593267137372,0.02106707019866731,-0.022408045297571115,0.03197931999791014,0.03556298927568022,0.010475255289940755,-0.0020825526656668477,0.012549645195781414,-0.020138958036763712,0.0001326148197582128,-0.001581815308905173,-0.03073790704381679,0.0692210541232425,-0.003657335560755816,0.016783954319718606,-0.05332762707553676,0.021389450811851722
GENE177,-0.0034883868752290993,-0.006861020201587396,0.0004690696027651863,0.00045861537781094784,-0.00016212717840883006,6.750025912501412e-05,-0.004794528522172098,0.015095558694556971,0.0003622240821362405,0.0011752275378698626,-0.02144813718234594,0.02363779950708918,0.016206635946778496,0.024620605446889376,0.0035272039725801874,-0.006246185571456115,-0.0031505261483160928,0.023795643450167835,0.0034919689592521077,0.021485895773038617,-0.0015047313084868455,-0.00022236416043545606,0.02201450906389208,0.011392314947046695,0.011219311217273428,0.00299179205890797,0.02809488052015231,0.01342570521180409,0.038136922123062904,-0.002501748037765406,0.033795393429544573,-0.018046151274291208,0.026624851899880862,-0.020070917664179348,-0.04160203642248252,0.06294416750429342,-0.01016642964440378,-0.03819873269051645,0.02045563201598563,0.0009233981911721124,0.0044450938194818745,0.016055123541298615,-0.032483140701820123,0.006125835490167608,-0.020404011434059587,0.02169338061583229,0.012602558103957,0.004124757502007836,-0.0058534548165850905,0.006226042797618258,-0.021590597258557172,-0.02401008460504432,-0.0067625324226079225,0.0013444378713028473,-0.012407986162396726,0.01991163166343898,0.004209255121389307,-0.05020754243202145,-0.0027356418205001826,0.00616060196449651,-0.001453997860839491,0.006672571677358776,-0.05171937561170121,0.02074438900308082
GENE178,0.0006364954120250832,0.0012518702874190287,0.03974641516485767,0.038860580817873615,-0.038452196199469865,0.016009241836306115,0.006482000407165543,-0.020408558871223878,-0.005411266211487271,-0.01755672629216538,-0.021160376501429434,0.023320661043096783,0.0012919278304442477,0.0019626556358574303,0.01300078499173674,-0.023022574329196795,-0.0008924838178220584,0.006740850802103146,-0.011491783432236785,-0.07070832070748741,0.04667528917608289,0.006897518136431062,0.022121854055094446,0.011447865036499827,0.026935986863932615,0.007182871571856989,-0.0037888003587293845,-0.001810554655542639,0.021047224610513886,-0.0013806791408026203,-0.029064584976702165,0.015519981985342346,0.009385907674141148,-0.007075486498091081,-0.027075458923505907,0.040965355744359715,0.003255547820253804,0.01223220002466709,-0.011566497847481047,-0.0005221292200712835,-0.0032666671150838444,-0.011798793508279053,-0.010529403408967353,0.0019856883201358386,0.01396048440001328,-0.014842674571595408,0.022203972288511346,0.007267254831593798,0.047987554194886796,-0.05104208976275637,0.03925733411762951,0.04365659283275155,-0.012567862364954892,0.002498577318207455,0.03379260118682593,-0.05422844762841018,0.001112408062276573,-0.013268683740430545,0.021826794884070994,-0.049153436109147366,0.011450100539017525,-0.052545893372533285,-0.05474445835099172,0.02195773491780029
GENE179,-0.0041178386431381855,-0.00809903692680095,-0.0022136508192117993,-0.002164314849672044,0.0010632504989071974,-0.00044267521889462336,0.0022836170624092535,-0.007189961482567761,-0.00018604419127640087,-0.0006036160145947374,-0.0033919189792081935,0.003738203466956898,-0.009644749319350584,-0.014651996157974021,0.0067934890775109,-0.01203032027227424,0.0007721950660325572,-0.0058323205713152314,0.0009682701450792724,0.005957713731160517,-0.006657377123096796,-0.0009838049267223382,-0.0016348816741326875,-0.0008460368967947929,0.006090036305468778,0.001623996509617639,-0.004804427858184555,-0.002295892737080538,-0.009495339708209748,0.0006228858062079819,0.017436958313140252,-0.00931103193511996,0.008853914584033642,-0.006674448041628719,0.00026663726492606114,-0.00040342401741926307,0.0023176348853804238,0.008708142244370972,-0.0016156291749419198,-7.29319463993283e-05,-0.0014626495027803355,-0.005282907272249205,-0.0071810665660905675,0.001354241969137859,-0.0024988882256023865,0.002656797834563195,-0.0035521447041679975,-0.001162600116252187,0.0014208496017029636,-0.0015112904611676082,0.003647521713180486,0.004056270601661564,-0.004073557128539788,0.0008098511226675815,-0.002427122687379058,0.003894908675795196,0.0005933669114043529,-0.007077616709594677,-0.0007587431185002814,0.0017086719143396716,0.00017214779607266595,-0.0007900070139929335,-0.047735694690460524,0.019146554038582987
GENE180,-0.008483129397837082,-0.0166847669862929,0.0009506111735919841,0.0009294247590512141,0.002516777946089732,-0.001047838895292731,-0.004507382965663091,0.014191481769763136,0.010505234492733032,0.03408398689245264,-0.02076774953720337,0.02288795038936528,0.015967869032639782,0.024257878351266672,-0.014151933747898785,0.02506109798907869,0.006555737601353043,-0.04951490232766904,-0.004648920602558169,-0.028604556537950417,-0.009151590465290162,-0.001352391432935494,0.047495726390779466,0.024578620950034873,-0.011974792192093906,-0.0031932520182009912,-0.020208503613514017,-0.009657040972005744,-0.032055637090041375,0.0021028211697442204,0.08053003206077884,-0.043001634045836234,0.0016478368295701972,-0.001242207748409191,0.016153194422474024,-0.024439894363155808,-0.016483852326745374,-0.06193543758854291,-0.006040353888457487,-0.0002726707173005957,0.023593246659331175,0.08521585938093625,-0.00111341959900505,0.00020997431737282142,0.02417762653839843,-0.02570545780078504,-0.014101944133048413,-0.00461549943875443,-0.00960386290233444,0.010215174341649839,0.00236635195004364,0.0026315302835512753,0.02211525252136223,-0.004396664025409757,0.021911856469553077,-0.03516290309914401,-0.004743150048833716,0.05657578371245375,0.0015387623331585749,-0.0034652571040218816,0.003143120496136739,-0.014424159323686814,-0.05480811417254844,0.021983266956984764
GENE181,-0.004671913932325383,-0.009188801877847005,-0.002241577742285223,-0.0021916193612006424,0.0010448361562085718,-0.00043500856537008573,0.002295304923530483,-0.007226760678307954,-0.00020013802871606028,-0.0006493431395713426,-0.00340325478699292,0.0037506965589857422,-0.009680537234597778,-0.014706364019630281,0.006835576689952857,-0.012104851555300554,0.000774904700962741,-0.005852786202655314,0.0009715596976720071,0.005977954169999517,-0.006651286899053168,-0.000982904933780948,-0.0016402407991543194,-0.0008488101968901915,0.006120570456806778,0.001632138883933621,-0.00482393849791866,-0.0023052162897247977,-0.00953618479833781,0.0006255652076486745,0.01749654418708287,-0.009342849753640742,0.008896773453761928,-0.006706756835259986,0.00024368625571750705,-0.00036869898248719385,0.0023330869834564567,0.008766201030450229,-0.0016270007821503065,-7.344527796096445e-05,-0.0014693892471959724,-0.00530725038706843,-0.007209864487685001,0.0013596728273102758,-0.0025226030701372202,0.0026820112662651954,-0.0035530892516147956,-0.0011629092621521762,0.0014257325324368117,-0.0015164842034410765,0.003658247409556769,0.004068198241937497,-0.004102835904082079,0.0008156719442480943,-0.0024297323585589473,0.003899096527926601,0.0005970597463426774,-0.007121664447618041,-0.0007599669402122489,0.0017114279324654605,0.00017244708975556658,-0.0007913805088277567,-0.04796751351524512,0.01923953543719213
